[SIGNAL]
nbits = 24
rate = 10000
 	-311911
 	-340002
 	-341581
 	-319985
 	-279830
 	-226694
 	-166739
 	-106321
 	-51586
 	-8081
 	19584
 	28037
 	15357
 	-18791
 	-73107
 	-144710
 	-229276
 	-321269
 	-414241
 	-501196
 	-574988
 	-628747
 	-656299
 	-652561
 	-613895
 	-538392
 	-426077
 	-279019
 	-101336
 	100903
 	319889
 	546369
 	770041
 	980012
 	1165310
 	1315417
 	1420808
 	1473465
 	1467335
 	1398727
 	1266596
 	1072732
 	821815
 	521341
 	181411
 	-185598
 	-565494
 	-942811
 	-1301451
 	-1625364
 	-1899252
 	-2109280
 	-2243728
 	-2293592
 	-2253075
 	-2119964
 	-1895858
 	-1586241
 	-1200394
 	-751130
 	-254382
 	271363
 	805765
 	1327408
 	1814674
 	2246634
 	2603945
 	2869703
 	3030216
 	3075673
 	3000658
 	2804504
 	2491452
 	2070619
 	1555750
 	964786
 	319237
 	-356601
 	-1036571
 	-1693669
 	-2301122
 	-2833488
 	-3267714
 	-3584132
 	-3767332
 	-3806884
 	-3697871
 	-3441211
 	-3043746
 	-2518093
 	-1882261
 	-1159035
 	-375158
 	439658
 	1253875
 	2035346
 	2752601
 	3376116
 	3879529
 	4240754
 	4442942
 	4475243
 	4333346
 	4019766
 	3543855
 	2921548
 	2174833
 	1330981
 	421537
 	-518858
 	-1453802
 	-2346545
 	-3161445
 	-3865397
 	-4429185
 	-4828688
 	-5045918
 	-5069808
 	-4896750
 	-4530834
 	-3983792
 	-3274633
 	-2428980
 	-1478149
 	-457978
 	592530
 	1632711
 	2621822
 	3520646
 	4293056
 	4907474
 	5338167
 	5566321
 	5580856
 	5378946
 	4966213
 	4356592
 	3571867
 	2640891
 	1598519
 	484298
 	-659047
 	-1787263
 	-2856285
 	-3823977
 	-4651796
 	-5306342
 	-5760701
 	-5995566
 	-6000042
 	-5772150
 	-5318967
 	-4656419
 	-3808721
 	-2807489
 	-1690554
 	-500522
 	716859
 	1914474
 	3045672
 	4066096
 	4935433
 	5619018
 	6089219
 	6326561
 	6320533
 	6070049
 	5583537
 	4878664
 	3981687
 	2926474
 	1753214
 	506876
 	-764522
 	-2011782
 	-3186436
 	-4242644
 	-5138994
 	-5840136
 	-6318184
 	-6553829
 	-6537126
 	-6267908
 	-5755829
 	-5020011
 	-4088330
 	-2996354
 	-1785972
 	-503778
 	800732
 	2077088
 	3275805
 	4350319
 	5258807
 	5965823
 	6443691
 	6673595
 	6646324
 	6362642
 	5833273
 	5078486
 	4127322
 	3016462
 	1788809
 	491816
 	-824358
 	-2108803
 	-3311837
 	-4386940
 	-5292569
 	-5993769
 	-6463533
 	-6683851
 	-6646400
 	-6352867
 	-5814867
 	-5053488
 	-4098454
 	-2986958
 	-1762210
 	-471737
 	834464
 	2105884
 	3293461
 	4351488
 	5239385
 	5923265
 	6377236
 	6584387
 	6537422
 	6238916
 	5701187
 	4945788
 	4002635
 	2908820
 	1707142
 	444420
 	-830338
 	-2067856
 	-3220500
 	-4244128
 	-5099791
 	-5755225
 	-6186073
 	-6376799
 	-6321246
 	-6022833
 	-5494370
 	-4757513
 	-3841872
 	-2783819
 	-1625035
 	-410856
 	811510
 	1994830
 	3093684
 	4066218
 	4875752
 	5492169
 	5893043
 	6064459
 	6001493
 	5708340
 	5198079
 	4492104
 	3619223
 	2614481
 	1517746
 	372120
 	-777768
 	-1887510
 	-2914643
 	-3820289
 	-4570631
 	-5138188
 	-5502825
 	-5652465
 	-5583482
 	-5300765
 	-4817435
 	-4154256
 	-3338748
 	-2404040
 	-1387524
 	-329348
 	729174
 	1747189
 	2685892
 	3510010
 	4189142
 	4698884
 	5021705
 	5147552
 	5074142
 	4806958
 	4358929
 	3749833
 	3005429
 	2156375
 	1236958
 	283707
 	-666066
 	-1575737
 	-2410790
 	-3140136
 	-3737277
 	-4181272
 	-4457471
 	-4557988
 	-4481901
 	-4235175
 	-3830315
 	-3285765
 	-2625087
 	-1875941
 	-1068936
 	-236370
 	589063
 	1375573
 	2093498
 	2716434
 	3222210
 	3593679
 	3819290
 	3893433
 	3816540
 	3594936
 	3240473
 	2769935
 	2204275
 	1567688
 	886584
 	188491
 	-499062
 	-1149638
 	-1738913
 	-2245594
 	-2652187
 	-2945601
 	-3117555
 	-3164784
 	-3089037
 	-2896872
 	-2599264
 	-2211038
 	-1750171
 	-1236974
 	-693211
 	-141175
 	397226
 	901346
 	1352593
 	1735121
 	2036389
 	2247555
 	2363720
 	2383992
 	2311383
 	2152543
 	1917363
 	1618439
 	1270452
 	889475
 	492251
 	95460
 	-284975
 	-634538
 	-940668
 	-1193219
 	-1384786
 	-1510904
 	-1570111
 	-1563873
 	-1496384
 	-1374250
 	-1206084
 	-1002016
 	-773166
 	-531084
 	-287199
 	-52294
 	163962
 	353419
 	509749
 	628656
 	707978
 	747676
 	749723
 	717889
 	657450
 	574828
 	477185
 	371991
 	266594
 	167811
 	81552
 	12514
 	-36051
 	-62494
 	-66812
 	-50621
 	-17017
 	29635
 	83991
 	140067
 	191623
 	232560
 	257317
 	261235
 	240882
 	194314
 	121250
 	23167
 	-96709
 	-233506
 	-380903
 	-531419
 	-676768
 	-808278
 	-917347
 	-995906
 	-1036888
 	-1034651
 	-985354
 	-887257
 	-740929
 	-549347
 	-317884
 	-54175
 	232124
 	529700
 	826025
 	1107885
 	1361962
 	1575446
 	1736643
 	1835568
 	1864469
 	1818287
 	1694998
 	1495836
 	1225388
 	891523
 	505194
 	80084
 	-367883
 	-821137
 	-1261158
 	-1669233
 	-2027250
 	-2318492
 	-2528398
 	-2645255
 	-2660791
 	-2570641
 	-2374660
 	-2077067
 	-1686412
 	-1215349
 	-680248
 	-100617
 	501603
 	1102882
 	1679018
 	2206121
 	2661602
 	3025137
 	3279563
 	3411661
 	3412803
 	3279421
 	3013280
 	2621540
 	2116595
 	1515699
 	840377
 	115656
 	-630869
 	-1370094
 	-2072544
 	-2709558
 	-3254460
 	-3683676
 	-3977745
 	-4122190
 	-4108195
 	-3933076
 	-3600507
 	-3120493
 	-2509092
 	-1787887
 	-983221
 	-125233
 	753277
 	1618115
 	2435025
 	3171060
 	3795913
 	4283166
 	4611407
 	4765160
 	4735596
 	4520983
 	4126865
 	3565952
 	2857722
 	2027745
 	1106761
 	129532
 	-866477
 	-1842546
 	-2760211
 	-3582790
 	-4276859
 	-4813612
 	-5170058
 	-5330001
 	-5284764
 	-5033618
 	-4583909
 	-3950863
 	-3157071
 	-2231687
 	-1209348
 	-128872
 	968222
 	2039331
 	3042420
 	3937691
 	4689164
 	5266136
 	5644432
 	5807424
 	5746747
 	5462711
 	4964360
 	4269198
 	3402575
 	2396757
 	1289720
 	123705
 	-1056405
 	-2204822
 	-3276641
 	-4229608
 	-5025796
 	-5633120
 	-6026638
 	-6189576
 	-6114039
 	-5801383
 	-5262217
 	-4516051
 	-3590586
 	-2520679
 	-1347024
 	-114591
 	1129104
 	2335851
 	3458616
 	4453395
 	5280945
 	5908340
 	6310291
 	6470170
 	6380693
 	6044251
 	5472857
 	4687715
 	3718429
 	2601880
 	1380813
 	102191
 	-1184624
 	-2429789
 	-3584926
 	-4605006
 	-5450125
 	-6087067
 	-6490622
 	-6644587
 	-6542421
 	-6187519
 	-5593107
 	-4781738
 	-3784440
 	-2639511
 	-1391051
 	-87239
 	1221526
 	2484597
 	3653043
 	4681564
 	5530251
 	6166151
 	6564554
 	6709955
 	6596665
 	6229034
 	5621285
 	4796954
 	3787981
 	2633457
 	1378104
 	70529
 	-1238666
 	-2498863
 	-3661390
 	-4681417
 	-5519695
 	-6144077
 	-6530759
 	-6665191
 	-6542634
 	-6168318
 	-5557229
 	-4733498
 	-3729451
 	-2584323
 	-1342725
 	-52887
 	1235221
 	2471843
 	3609367
 	4604175
 	5418320
 	6020991
 	6389678
 	6511027
 	6381317
 	6006573
 	5402292
 	4592798
 	3610264
 	2493423
 	1286032
 	35151
 	-1210708
 	-2403471
 	-3497372
 	-4450716
 	-5227484
 	-5798700
 	-6143519
 	-6249989
 	-6115466
 	-5746661
 	-5159316
 	-4377543
 	-3432824
 	-2362744
 	-1209483
 	-18147
 	1165005
 	2294378
 	3326798
 	4223183
 	4950024
 	5480653
 	5796219
 	5886363
 	5749548
 	5393047
 	4832581
 	4091635
 	3200476
 	2194910
 	1114839
 	2670
 	-1098360
 	-2145881
 	-3100025
 	-3924953
 	-4590216
 	-5071878
 	-5353383
 	-5426119
 	-5289668
 	-4951729
 	-4427726
 	-3740118
 	-2917443
 	-1993128
 	-1004133
 	10541
 	1011394
 	1959978
 	2820378
 	3560589
 	4153706
 	4578909
 	4822193
 	4876818
 	4743472
 	4430133
 	3951657
 	3329089
 	2588752
 	1761132
 	879623
 	-20824
 	-905101
 	-1739313
 	-2492088
 	-3135767
 	-3647424
 	-4009680
 	-4211292
 	-4247483
 	-4120012
 	-3836987
 	-3412425
 	-2865592
 	-2220144
 	-1503107
 	-743751
 	27610
 	780837
 	1487147
 	2120221
 	2657192
 	3079473
 	3373395
 	3530642
 	3548453
 	3429606
 	3182177
 	2819093
 	2357499
 	1817973
 	1223622
 	599096
 	-30436
 	-640303
 	-1207306
 	-1710605
 	-2132489
 	-2459000
 	-2680384
 	-2791362
 	-2791212
 	-2683657
 	-2476582
 	-2181581
 	-1813373
 	-1389099
 	-927545
 	-448323
 	28964
 	485526
 	904126
 	1269736
 	1570083
 	1796046
 	1941927
 	2005546
 	1988201
 	1894472
 	1731890
 	1510502
 	1242328
 	940768
 	619961
 	294140
 	-22989
 	-318828
 	-582382
 	-804677
 	-979061
 	-1101388
 	-1170078
 	-1186064
 	-1152613
 	-1075052
 	-960408
 	-816982
 	-653873
 	-480493
 	-306080
 	-139243
 	12446
 	142790
 	247216
 	322942
 	369031
 	386357
 	377466
 	346354
 	298174
 	238883
 	174857
 	112480
 	57754
 	15924
 	-8843
 	-13725
 	2586
 	39784
 	95943
 	167623
 	250041
 	337339
 	422916
 	499804
 	561079
 	600286
 	611841
 	591405
 	536206
 	445274
 	319608
 	162223
 	-21888
 	-225915
 	-441477
 	-658971
 	-867992
 	-1057818
 	-1217922
 	-1338510
 	-1411034
 	-1428678
 	-1386771
 	-1283127
 	-1118272
 	-895557
 	-621143
 	-303854
 	45094
 	412496
 	783657
 	1142980
 	1474628
 	1763206
 	1994466
 	2155975
 	2237731
 	2232702
 	2137241
 	1951377
 	1678956
 	1327614
 	908595
 	436401
 	-71707
 	-596346
 	-1116749
 	-1611597
 	-2059891
 	-2441845
 	-2739742
 	-2938745
 	-3027595
 	-2999187
 	-2850988
 	-2585273
 	-2209168
 	-1734493
 	-1177408
 	-557864
 	101106
 	774260
 	1435106
 	2056962
 	2614031
 	3082476
 	3441433
 	3673927
 	3767657
 	3715591
 	3516381
 	3174535
 	2700369
 	2109712
 	1423390
 	666491
 	-132560
 	-943069
 	-1733264
 	-2471548
 	-3127763
 	-3674436
 	-4087916
 	-4349400
 	-4445769
 	-4370211
 	-4122608
 	-3709653
 	-3144705
 	-2447361
 	-1642786
 	-760798
 	165240
 	1099695
 	2006037
 	2848283
 	3592428
 	4207826
 	4668456
 	4954014
 	5050804
 	4952371
 	4659853
 	4182041
 	3535135
 	2742196
 	1832326
 	839594
 	-198246
 	-1241206
 	-2248605
 	-3180674
 	-4000132
 	-4673685
 	-5173381
 	-5477774
 	-5572838
 	-5452600
 	-5119457
 	-4584174
 	-3865542
 	-2989721
 	-1989283
 	-901994
 	230620
 	1364870
 	2456600
 	3462918
 	4343890
 	5064134
 	5594247
 	5912009
 	6003312
 	5862782
 	5494056
 	4909708
 	4130828
 	3186255
 	2111503
 	947422
 	-261370
 	-1468206
 	-2626184
 	-3690001
 	-4617737
 	-5372515
 	-5923978
 	-6249511
 	-6335174
 	-6176294
 	-5777699
 	-5153582
 	-4326993
 	-3328985
 	-2197439
 	-975618
 	289498
 	1549036
 	2754121
 	3857790
 	4816834
 	5593500
 	6156984
 	6484660
 	6562995
 	6388106
 	5965943
 	5312092
 	4451193
 	3416009
 	2246168
 	986635
 	-314021
 	-1605523
 	-2837832
 	-3963103
 	-4937555
 	-5723185
 	-6289256
 	-6613512
 	-6683056
 	-6494865
 	-6055922
 	-5382952
 	-4501786
 	-3446359
 	-2257394
 	-980824
 	333997
 	1636215
 	2875453
 	4003775
 	4977552
 	5759158
 	6318437
 	6633869
 	6693411
 	6494952
 	6046392
 	5365325
 	4478347
 	3420006
 	2231452
 	958825
 	-348546
 	-1640072
 	-2865867
 	-3978695
 	-4935797
 	-5700546
 	-6243862
 	-6545318
 	-6593918
 	-6388498
 	-5937746
 	-5259830
 	-4381670
 	-3337857
 	-2169286
 	-921544
 	356880
 	1616497
 	2808734
 	3887832
 	4812606
 	5548030
 	6066572
 	6349232
 	6386239
 	6177388
 	5732004
 	5068527
 	4213749
 	3201730
 	2072433
 	870134
 	-358319
 	-1565351
 	-2704505
 	-3732248
 	-4609644
 	-5303841
 	-5789302
 	-6048758
 	-6073815
 	-5865222
 	-5432777
 	-4794877
 	-3977738
 	-3014318
 	-1942981
 	-805960
 	352315
 	1486967
 	2554419
 	3514080
 	4329898
 	4971725
 	5416435
 	5648759
 	5661807
 	5457256
 	5045203
 	4443683
 	3677894
 	2779136
 	1783534
 	730574
 	-338465
 	-1382150
 	-2360495
 	-3236517
 	-3977635
 	-4556891
 	-4953935
 	-5155739
 	-5157012
 	-4960315
 	-4575857
 	-4021003
 	-3319497
 	-2500455
 	-1597156
 	-645680
 	316533
 	1252171
 	2125504
 	2903754
 	3558339
 	4065923
 	4409253
 	4577736
 	4567749
 	4382673
 	4032644
 	3534045
 	2908762
 	2183229
 	1387316
 	553095
 	-286453
 	-1098759
 	-1852928
 	-2520924
 	-3078623
 	-3506681
 	-3791205
 	-3924191
 	-3903724
 	-3733923
 	-3424660
 	-2991047
 	-2452728
 	-1833001
 	-1157823
 	-454718
 	248344
 	924073
 	1546913
 	2094027
 	2546129
 	2888170
 	3109827
 	3205795
 	3175866
 	3024810
 	2762045
 	2401136
 	1959139
 	1455814
 	912759
 	352487
 	-202512
 	-730674
 	-1212204
 	-1629827
 	-1969401
 	-2220400
 	-2376218
 	-2434308
 	-2396153
 	-2267059
 	-2055810
 	-1774174
 	-1436312
 	-1058100
 	-656406
 	-248345
 	149446
 	521490
 	854072
 	1135752
 	1357751
 	1514219
 	1602351
 	1622375
 	1577407
 	1473177
 	1317655
 	1120592
 	892997
 	646575
 	393169
 	144202
 	-89823
 	-299771
 	-478230
 	-619771
 	-721108
 	-781140
 	-800884
 	-783312
 	-733090
 	-656245
 	-559775
 	-451221
 	-338229
 	-228124
 	-127504
 	-41904
 	24491
 	69038
 	90743
 	90268
 	69856
 	33151
 	-15049
 	-69110
 	-122921
 	-170290
 	-205341
 	-222894
 	-218817
 	-190316
 	-136158
 	-56805
 	45535
 	166972
 	302070
 	444095
 	585335
 	717481
 	832059
 	920895
 	976566
 	992850
 	965119
 	890674
 	768989
 	601871
 	393489
 	150311
 	-119098
 	-404371
 	-693740
 	-974527
 	-1233688
 	-1458410
 	-1636714
 	-1758045
 	-1813825
 	-1797936
 	-1707105
 	-1541185
 	-1303297
 	-999837
 	-640331
 	-237151
 	194907
 	639176
 	1077755
 	1492238
 	1864487
 	2177417
 	2415764
 	2566798
 	2620957
 	2572357
 	2419167
 	2163823
 	1813066
 	1377799
 	872763
 	316046
 	-271569
 	-867384
 	-1447666
 	-1988599
 	-2467265
 	-2862610
 	-3156360
 	-3333850
 	-3384719
 	-3303445
 	-3089697
 	-2748483
 	-2290076
 	-1729727
 	-1087167
 	-385910
 	347608
 	1085033
 	1797198
 	2455279
 	3031971
 	3502619
 	3846265
 	4046576
 	4092588
 	3979263
 	3707802
 	3285726
 	2726695
 	2050077
 	1280279
 	445869
 	-421496
 	-1288277
 	-2120355
 	-2884386
 	-3549142
 	-4086790
 	-4474059
 	-4693236
 	-4732966
 	-4588799
 	-4263475
 	-3766929
 	-3116001
 	-2333873
 	-1449245
 	-495272
 	491684
 	1473450
 	2411525
 	3268601
 	4010057
 	4605359
 	5029323
 	5263173
 	5295369
 	5122148
 	4747765
 	4184424
 	3451890
 	2576792
 	1591658
 	533693
 	-556630
 	-1637133
 	-2665574
 	-3601304
 	-4406890
 	-5049617
 	-5502817
 	-5746983
 	-5770599
 	-5570669
 	-5152914
 	-4531624
 	-3729175
 	-2775221
 	-1705591
 	-560934
 	614830
 	1776217
 	2877938
 	3876685
 	4732839
 	5412053
 	5886634
 	6136677
 	6150896
 	5927131
 	5472487
 	4803121
 	3943666
 	2926318
 	1789626
 	577021
 	-664854
 	-1887957
 	-3044705
 	-4089848
 	-4982243
 	-5686487
 	-6174329
 	-6425806
 	-6430065
 	-6185825
 	-5701473
 	-4994776
 	-4092226
 	-3028044
 	-1842867
 	-582195
 	705375
 	1970031
 	3162687
 	4236897
 	5150680
 	5868170
 	6361028
 	6609575
 	6603573
 	6342655
 	5836359
 	5103775
 	4172828
 	3079197
 	1864948
 	576898
 	-735197
 	-2020583
 	-3229475
 	-4315005
 	-5235048
 	-5953868
 	-6443514
 	-6684916
 	-6668629
 	-6395209
 	-5875190
 	-5128678
 	-4184569
 	-3079420
 	-1856029
 	-561762
 	753289
 	2038260
 	3243493
 	4322469
 	5233617
 	5941920
 	6420278
 	6650545
 	6624226
 	6342790
 	5817595
 	5069431
 	4127688
 	3029199
 	1816786
 	537585
 	-758803
 	-2022245
 	-3204027
 	-4258746
 	-5146066
 	-5832270
 	-6291549
 	-6506980
 	-6471154
 	-6186426
 	-5664787
 	-4927362
 	-4003551
 	-2929847
 	-1748393
 	-505311
 	751104
 	1972280
 	3111246
 	4124464
 	4973495
 	5626469
 	6059292
 	6256536
 	6211991
 	5928851
 	5419538
 	4705155
 	3814618
 	2783477
 	1652490
 	466006
 	-729787
 	-1888676
 	-2966210
 	-3921424
 	-4718407
 	-5327656
 	-5727178
 	-5903284
 	-5851054
 	-5574460
 	-5086133
 	-4406799
 	-3564403
 	-2592955
 	-1531152
 	-420831
 	694691
 	1772319
 	2770853
 	3652574
 	4384680
 	4940512
 	5300527
 	5452988
 	5394333
 	5129228
 	4670293
 	4037519
 	3257404
 	2361849
 	1386842
 	371012
 	-645910
 	-1624662
 	-2527967
 	-3321968
 	-3977503
 	-4471181
 	-4786221
 	-4913010
 	-4849386
 	-4600615
 	-4179076
 	-3603679
 	-2899025
 	-2094361
 	-1222367
 	-317818
 	583802
 	1447708
 	2241157
 	2934703
 	3503294
 	3927179
 	4192592
 	4292189
 	4225219
 	3997436
 	3620758
 	3112679
 	2495478
 	1795254
 	1040822
 	262525
 	-508989
 	-1243985
 	-1914790
 	-2496844
 	-2969605
 	-3317268
 	-3529293
 	-3600697
 	-3532131
 	-3329720
 	-3004696
 	-2572826
 	-2053682
 	-1469763
 	-845534
 	-206395
 	422351
 	1016510
 	1553929
 	2015328
 	2384996
 	2651320
 	2807131
 	2849870
 	2781548
 	2608535
 	2341164
 	1993193
 	1581136
 	1123508
 	640002
 	150647
 	-325022
 	-768747
 	-1164254
 	-1497852
 	-1758902
 	-1940151
 	-2037900
 	-2052024
 	-1985835
 	-1845812
 	-1641192
 	-1383466
 	-1085800
 	-762394
 	-427832
 	-96430
 	218370
 	504550
 	751974
 	952751
 	1101477
 	1195352
 	1234182
 	1220251
 	1158089
 	1054142
 	916370
 	753784
 	575954
 	392513
 	212677
 	44803
 	-103985
 	-228106
 	-323725
 	-388867
 	-423429
 	-429093
 	-409144
 	-368207
 	-311922
 	-246570
 	-178668
 	-114568
 	-60063
 	-20038
 	1827
 	3282
 	-16349
 	-56128
 	-113533
 	-184601
 	-264151
 	-346071
 	-423680
 	-490117
 	-538755
 	-563619
 	-559770
 	-523650
 	-453363
 	-348877
 	-212124
 	-47010
 	140684
 	343507
 	552633
 	758244
 	949974
 	1117411
 	1250611
 	1340622
 	1379974
 	1363124
 	1286825
 	1150402
 	955915
 	708201
 	414794
 	85700
 	-266930
 	-629263
 	-986318
 	-1322595
 	-1622738
 	-1872227
 	-2058048
 	-2169335
 	-2197927
 	-2138839
 	-1990601
 	-1755457
 	-1439414
 	-1052125
 	-606610
 	-118828
 	392902
 	908589
 	1407356
 	1868289
 	2271314
 	2598063
 	2832694
 	2962635
 	2979201
 	2878076
 	2659618
 	2328984
 	1896052
 	1375152
 	784593
 	146027
 	-516349
 	-1176723
 	-1808669
 	-2386220
 	-2884930
 	-3282909
 	-3561775
 	-3707483
 	-3710996
 	-3568765
 	-3283002
 	-2861716
 	-2318516
 	-1672190
 	-946050
